Ch ID,Max power [kW],Time [ISO8601],Predicted output power [kW]
6,750,2025-08-07 5:36:00,613670.4022
6,750,2025-08-07 5:37:00,613670.4022
6,750,2025-08-07 5:38:00,613670.4022
6,750,2025-08-07 5:39:00,613670.4022
6,750,2025-08-07 5:40:00,613670.4022
6,750,2025-08-07 5:41:00,613670.4022
6,750,2025-08-07 5:42:00,613670.4022
6,750,2025-08-07 5:43:00,613670.4022
6,750,2025-08-07 5:44:00,613670.4022
6,750,2025-08-07 5:45:00,613670.4022
6,750,2025-08-07 5:47:00,671135.6852
6,750,2025-08-07 5:48:00,671135.6852
6,750,2025-08-07 5:49:00,671135.6852
6,750,2025-08-07 5:50:00,671135.6852
6,750,2025-08-07 5:51:00,671135.6852
6,750,2025-08-07 5:52:00,671135.6852
6,750,2025-08-07 5:53:00,671135.6852
6,750,2025-08-07 5:54:00,671135.6852
6,750,2025-08-07 5:55:00,671135.6852
6,750,2025-08-07 5:56:00,671135.6852
6,750,2025-08-07 5:57:00,671135.6852
6,750,2025-08-07 5:58:00,671135.6852
6,750,2025-08-07 5:59:00,671135.6852
6,750,2025-08-07 6:00:00,671135.6852
6,750,2025-08-07 6:01:00,671135.6852
6,750,2025-08-07 6:02:00,671135.6852
6,750,2025-08-07 6:03:00,671135.6852
6,750,2025-08-07 6:04:00,671135.6852
6,750,2025-08-07 6:05:00,671135.6852
6,750,2025-08-07 6:06:00,671135.6852
6,750,2025-08-07 6:07:00,671135.6852
6,750,2025-08-07 6:08:00,671135.6852
6,750,2025-08-07 6:09:00,671135.6852
6,750,2025-08-07 6:10:00,671135.6852
6,750,2025-08-07 6:11:00,671135.6852
6,750,2025-08-07 6:12:00,671135.6852
6,750,2025-08-07 6:14:00,436723.9638
6,750,2025-08-07 6:15:00,436723.9638
6,750,2025-08-07 6:16:00,436723.9638
6,750,2025-08-07 6:17:00,436723.9638
6,750,2025-08-07 6:18:00,436723.9638
6,750,2025-08-07 6:19:00,436723.9638
6,750,2025-08-07 6:20:00,436723.9638
6,750,2025-08-07 6:21:00,436723.9638
6,750,2025-08-07 6:22:00,436723.9638
6,750,2025-08-07 6:23:00,436723.9638
6,750,2025-08-07 6:24:00,436723.9638
6,750,2025-08-07 6:25:00,436723.9638
6,750,2025-08-07 6:26:00,436723.9638
6,750,2025-08-07 6:27:00,436723.9638
6,750,2025-08-07 6:28:00,436723.9638
6,750,2025-08-07 6:29:00,436723.9638
6,750,2025-08-07 6:30:00,436723.9638
6,750,2025-08-07 6:31:00,436723.9638
6,750,2025-08-07 6:32:00,436723.9638
6,750,2025-08-07 6:33:00,436723.9638
6,750,2025-08-07 6:34:00,436723.9638
6,750,2025-08-07 6:35:00,436723.9638
6,750,2025-08-07 6:36:00,436723.9638
6,750,2025-08-07 6:37:00,436723.9638
6,750,2025-08-07 6:38:00,436723.9638
6,750,2025-08-07 6:39:00,436723.9638
6,750,2025-08-07 6:40:00,436723.9638
6,750,2025-08-07 6:41:00,436723.9638
6,750,2025-08-07 6:42:00,436723.9638
6,750,2025-08-07 6:43:00,436723.9638
6,750,2025-08-07 6:44:00,436723.9638
6,750,2025-08-07 6:45:00,436723.9638
6,750,2025-08-07 6:46:00,436723.9638
6,750,2025-08-07 6:47:00,436723.9638
6,750,2025-08-07 6:48:00,436723.9638
6,750,2025-08-07 6:49:00,436723.9638
6,750,2025-08-07 6:50:00,436723.9638
6,750,2025-08-07 6:51:00,436723.9638
6,750,2025-08-07 6:52:00,436723.9638
6,750,2025-08-07 6:53:00,436723.9638
6,750,2025-08-07 6:54:00,436723.9638
6,750,2025-08-07 6:55:00,436723.9638
6,750,2025-08-07 6:56:00,436723.9638
6,750,2025-08-07 6:57:00,436723.9638
6,750,2025-08-07 6:58:00,436723.9638
6,750,2025-08-07 6:59:00,436723.9638
7,750,2025-08-06 10:40:00,735385.1556
7,750,2025-08-06 10:41:00,735385.1556
7,750,2025-08-06 10:42:00,735385.1556
7,750,2025-08-06 10:43:00,735385.1556
7,750,2025-08-06 10:44:00,735385.1556
7,750,2025-08-06 10:45:00,735385.1556
7,750,2025-08-06 10:46:00,735385.1556
7,750,2025-08-06 11:19:00,706239.5394
7,750,2025-08-06 11:20:00,706239.5394
7,750,2025-08-06 11:21:00,706239.5394
7,750,2025-08-06 11:22:00,706239.5394
7,750,2025-08-06 11:23:00,706239.5394
7,750,2025-08-06 11:24:00,706239.5394
7,750,2025-08-06 11:25:00,706239.5394
7,750,2025-08-06 11:26:00,706239.5394
7,750,2025-08-06 11:27:00,706239.5394
7,750,2025-08-06 11:28:00,706239.5394
7,750,2025-08-06 11:29:00,706239.5394
7,750,2025-08-06 11:30:00,706239.5394
7,750,2025-08-06 11:31:00,706239.5394
7,750,2025-08-06 11:32:00,706239.5394
7,750,2025-08-06 11:34:00,718573.1821
7,750,2025-08-06 11:35:00,718573.1821
7,750,2025-08-06 11:36:00,718573.1821
7,750,2025-08-06 11:37:00,718573.1821
7,750,2025-08-06 11:38:00,718573.1821
7,750,2025-08-06 11:39:00,718573.1821
7,750,2025-08-06 11:40:00,718573.1821
7,750,2025-08-06 11:41:00,718573.1821
7,750,2025-08-06 11:42:00,718573.1821
7,750,2025-08-06 11:43:00,718573.1821
7,750,2025-08-06 12:32:00,731986.7811
7,750,2025-08-06 12:33:00,731986.7811
7,750,2025-08-06 12:34:00,731986.7811
7,750,2025-08-06 12:35:00,731986.7811
7,750,2025-08-06 12:36:00,731986.7811
7,750,2025-08-06 12:37:00,731986.7811
7,750,2025-08-06 12:38:00,731986.7811
7,750,2025-08-06 12:39:00,731986.7811
7,750,2025-08-06 12:40:00,731986.7811
7,750,2025-08-06 12:41:00,731986.7811
7,750,2025-08-06 12:42:00,731986.7811
7,750,2025-08-06 12:43:00,731986.7811
7,750,2025-08-06 12:44:00,731986.7811
7,750,2025-08-06 12:45:00,731986.7811
7,750,2025-08-06 12:46:00,731986.7811
7,750,2025-08-06 12:47:00,731986.7811
7,750,2025-08-06 12:48:00,731986.7811
7,750,2025-08-06 12:50:00,702505.88
7,750,2025-08-06 12:51:00,702505.88
7,750,2025-08-06 12:52:00,702505.88
7,750,2025-08-06 12:53:00,702505.88
7,750,2025-08-06 12:54:00,702505.88
7,750,2025-08-06 12:55:00,702505.88
7,750,2025-08-06 12:56:00,702505.88
7,750,2025-08-06 12:57:00,702505.88
7,750,2025-08-06 12:58:00,702505.88
7,750,2025-08-06 12:59:00,702505.88
7,750,2025-08-06 14:06:00,748615.0344
7,750,2025-08-06 14:07:00,748615.0344
7,750,2025-08-06 14:08:00,748615.0344
7,750,2025-08-06 14:09:00,748615.0344
7,750,2025-08-06 14:10:00,748615.0344
7,750,2025-08-06 14:11:00,748615.0344
7,750,2025-08-06 14:12:00,748615.0344
7,750,2025-08-06 14:13:00,748615.0344
7,750,2025-08-06 14:14:00,748615.0344
7,750,2025-08-06 14:15:00,748615.0344
7,750,2025-08-06 14:16:00,748615.0344
7,750,2025-08-06 14:17:00,748615.0344
7,750,2025-08-06 14:18:00,748615.0344
7,750,2025-08-06 14:19:00,748615.0344
7,750,2025-08-06 14:20:00,748615.0344
7,750,2025-08-06 14:45:00,724660.912
7,750,2025-08-06 14:46:00,724660.912
7,750,2025-08-06 14:47:00,724660.912
7,750,2025-08-06 14:48:00,724660.912
7,750,2025-08-06 14:49:00,724660.912
7,750,2025-08-06 14:50:00,724660.912
7,750,2025-08-06 14:51:00,724660.912
7,750,2025-08-06 14:52:00,724660.912
7,750,2025-08-06 14:53:00,724660.912
7,750,2025-08-06 14:54:00,724660.912
7,750,2025-08-06 14:55:00,724660.912
7,750,2025-08-06 14:56:00,724660.912
7,750,2025-08-06 14:57:00,724660.912
7,750,2025-08-06 14:58:00,724660.912
7,750,2025-08-06 14:59:00,724660.912
7,750,2025-08-06 15:00:00,724660.912
7,750,2025-08-06 15:02:00,725046.5135
7,750,2025-08-06 15:03:00,725046.5135
7,750,2025-08-06 15:04:00,725046.5135
7,750,2025-08-06 15:05:00,725046.5135
7,750,2025-08-06 15:06:00,725046.5135
7,750,2025-08-06 15:07:00,725046.5135
7,750,2025-08-06 15:08:00,725046.5135
7,750,2025-08-06 15:09:00,725046.5135
7,750,2025-08-06 15:10:00,725046.5135
7,750,2025-08-06 15:11:00,725046.5135
7,750,2025-08-06 15:12:00,725046.5135
7,750,2025-08-06 15:13:00,725046.5135
7,750,2025-08-06 15:14:00,725046.5135
7,750,2025-08-06 15:15:00,725046.5135
7,750,2025-08-06 15:16:00,725046.5135
7,750,2025-08-06 15:17:00,725046.5135
7,750,2025-08-06 15:18:00,725046.5135
7,750,2025-08-06 15:19:00,725046.5135
7,750,2025-08-06 15:20:00,725046.5135
7,750,2025-08-06 15:21:00,725046.5135
7,750,2025-08-06 15:23:00,715078.7488
7,750,2025-08-06 15:24:00,715078.7488
7,750,2025-08-06 15:25:00,715078.7488
7,750,2025-08-06 15:26:00,715078.7488
7,750,2025-08-06 15:27:00,715078.7488
7,750,2025-08-06 15:28:00,715078.7488
7,750,2025-08-06 15:29:00,715078.7488
7,750,2025-08-06 15:30:00,715078.7488
7,750,2025-08-06 15:31:00,715078.7488
7,750,2025-08-06 15:32:00,715078.7488
7,750,2025-08-06 15:33:00,715078.7488
7,750,2025-08-06 15:34:00,715078.7488
7,750,2025-08-06 15:35:00,715078.7488
7,750,2025-08-06 15:36:00,715078.7488
7,750,2025-08-06 15:37:00,715078.7488
7,750,2025-08-06 15:38:00,715078.7488
7,750,2025-08-06 15:39:00,715078.7488
7,750,2025-08-06 15:40:00,715078.7488
7,750,2025-08-06 15:41:00,715078.7488
7,750,2025-08-06 15:43:00,488504.6107
7,750,2025-08-06 15:44:00,488504.6107
7,750,2025-08-06 15:45:00,488504.6107
7,750,2025-08-06 15:46:00,488504.6107
7,750,2025-08-06 15:47:00,488504.6107
7,750,2025-08-06 15:48:00,488504.6107
7,750,2025-08-06 15:49:00,488504.6107
7,750,2025-08-06 15:50:00,488504.6107
7,750,2025-08-06 15:51:00,488504.6107
7,750,2025-08-06 15:52:00,488504.6107
7,750,2025-08-06 15:53:00,488504.6107
7,750,2025-08-06 15:54:00,488504.6107
7,750,2025-08-06 15:55:00,488504.6107
7,750,2025-08-06 15:56:00,488504.6107
7,750,2025-08-06 15:57:00,488504.6107
7,750,2025-08-06 15:58:00,488504.6107
7,750,2025-08-06 15:59:00,488504.6107
7,750,2025-08-06 16:00:00,488504.6107
7,750,2025-08-06 16:01:00,488504.6107
7,750,2025-08-06 16:02:00,488504.6107
7,750,2025-08-06 16:03:00,488504.6107
7,750,2025-08-06 16:04:00,488504.6107
7,750,2025-08-06 16:05:00,488504.6107
7,750,2025-08-06 16:06:00,488504.6107
7,750,2025-08-06 16:07:00,488504.6107
7,750,2025-08-06 17:14:00,724864.4972
7,750,2025-08-06 17:15:00,724864.4972
7,750,2025-08-06 17:16:00,724864.4972
7,750,2025-08-06 17:17:00,724864.4972
7,750,2025-08-06 17:18:00,724864.4972
7,750,2025-08-06 17:19:00,724864.4972
7,750,2025-08-06 17:20:00,724864.4972
7,750,2025-08-06 17:21:00,724864.4972
7,750,2025-08-06 17:22:00,724864.4972
7,750,2025-08-06 17:23:00,724864.4972
7,750,2025-08-06 17:24:00,724864.4972
7,750,2025-08-06 17:25:00,724864.4972
7,750,2025-08-06 17:26:00,724864.4972
7,750,2025-08-06 17:27:00,724864.4972
7,750,2025-08-06 17:28:00,724864.4972
7,750,2025-08-06 17:29:00,724864.4972
7,750,2025-08-06 17:30:00,724864.4972
7,750,2025-08-06 17:31:00,724864.4972
7,750,2025-08-06 17:32:00,724864.4972
7,750,2025-08-06 17:33:00,724864.4972
7,750,2025-08-06 17:34:00,724864.4972
7,750,2025-08-06 17:36:00,749258.4738
7,750,2025-08-06 17:37:00,749258.4738
7,750,2025-08-06 17:38:00,749258.4738
7,750,2025-08-06 17:39:00,749258.4738
7,750,2025-08-06 17:40:00,749258.4738
7,750,2025-08-06 17:41:00,749258.4738
7,750,2025-08-06 17:42:00,749258.4738
7,750,2025-08-06 17:43:00,749258.4738
7,750,2025-08-06 17:44:00,749258.4738
7,750,2025-08-06 17:45:00,749258.4738
7,750,2025-08-06 17:46:00,749258.4738
7,750,2025-08-06 17:47:00,749258.4738
7,750,2025-08-06 17:48:00,749258.4738
7,750,2025-08-06 17:49:00,749258.4738
7,750,2025-08-06 17:50:00,749258.4738
7,750,2025-08-06 17:51:00,749258.4738
7,750,2025-08-06 17:52:00,749258.4738
7,750,2025-08-06 17:53:00,749258.4738
7,750,2025-08-06 17:54:00,749258.4738
7,750,2025-08-06 17:55:00,749258.4738
7,750,2025-08-06 17:56:00,749258.4738
7,750,2025-08-06 17:57:00,749258.4738
7,750,2025-08-06 17:58:00,749258.4738
7,750,2025-08-06 17:59:00,749258.4738
7,750,2025-08-06 18:00:00,749258.4738
7,750,2025-08-06 18:12:00,670281.9371
7,750,2025-08-06 18:13:00,670281.9371
7,750,2025-08-06 18:14:00,670281.9371
7,750,2025-08-06 18:15:00,670281.9371
7,750,2025-08-06 18:16:00,670281.9371
7,750,2025-08-06 18:17:00,670281.9371
7,750,2025-08-06 18:18:00,670281.9371
7,750,2025-08-06 18:19:00,670281.9371
7,750,2025-08-06 18:20:00,670281.9371
7,750,2025-08-06 18:21:00,670281.9371
7,750,2025-08-06 18:22:00,670281.9371
7,750,2025-08-06 18:23:00,670281.9371
7,750,2025-08-06 18:24:00,670281.9371
7,750,2025-08-06 18:25:00,670281.9371
7,750,2025-08-06 18:26:00,670281.9371
7,750,2025-08-06 18:27:00,670281.9371
7,750,2025-08-06 18:28:00,670281.9371
7,750,2025-08-06 18:29:00,670281.9371
7,750,2025-08-06 18:30:00,670281.9371
7,750,2025-08-06 18:31:00,670281.9371
7,750,2025-08-06 18:32:00,670281.9371
7,750,2025-08-06 18:33:00,670281.9371
7,750,2025-08-06 18:34:00,670281.9371
7,750,2025-08-06 18:35:00,670281.9371
7,750,2025-08-06 18:36:00,670281.9371
7,750,2025-08-06 18:38:00,661973.4433
7,750,2025-08-06 18:39:00,661973.4433
7,750,2025-08-06 18:40:00,661973.4433
7,750,2025-08-06 18:41:00,661973.4433
7,750,2025-08-06 18:42:00,661973.4433
7,750,2025-08-06 18:43:00,661973.4433
7,750,2025-08-06 18:44:00,661973.4433
7,750,2025-08-06 18:45:00,661973.4433
7,750,2025-08-06 18:46:00,661973.4433
7,750,2025-08-06 18:47:00,661973.4433
7,750,2025-08-06 18:48:00,661973.4433
7,750,2025-08-06 18:49:00,661973.4433
7,750,2025-08-06 18:50:00,661973.4433
7,750,2025-08-06 18:51:00,661973.4433
7,750,2025-08-06 18:52:00,661973.4433
7,750,2025-08-06 18:53:00,661973.4433
7,750,2025-08-06 18:54:00,661973.4433
7,750,2025-08-06 18:55:00,661973.4433
7,750,2025-08-06 18:56:00,661973.4433
7,750,2025-08-06 18:57:00,661973.4433
7,750,2025-08-06 18:58:00,661973.4433
7,750,2025-08-06 18:59:00,661973.4433
7,750,2025-08-06 19:00:00,661973.4433
7,750,2025-08-06 19:01:00,661973.4433
7,750,2025-08-06 19:02:00,661973.4433
7,750,2025-08-06 19:03:00,661973.4433
7,750,2025-08-06 19:04:00,661973.4433
7,750,2025-08-06 19:05:00,661973.4433
7,750,2025-08-06 19:06:00,661973.4433
7,750,2025-08-06 19:08:00,734173.4096
7,750,2025-08-06 19:09:00,734173.4096
7,750,2025-08-06 19:10:00,734173.4096
7,750,2025-08-06 19:11:00,734173.4096
7,750,2025-08-06 19:12:00,734173.4096
7,750,2025-08-06 19:13:00,734173.4096
7,750,2025-08-06 19:14:00,734173.4096
7,750,2025-08-06 19:15:00,734173.4096
7,750,2025-08-06 19:16:00,734173.4096
7,750,2025-08-06 19:17:00,734173.4096
7,750,2025-08-06 19:18:00,734173.4096
7,750,2025-08-06 19:19:00,734173.4096
7,750,2025-08-06 19:20:00,734173.4096
7,750,2025-08-06 19:21:00,734173.4096
8,750,2025-08-06 10:39:00,470879.9245
8,750,2025-08-06 10:40:00,470879.9245
8,750,2025-08-06 10:41:00,470879.9245
8,750,2025-08-06 10:42:00,470879.9245
8,750,2025-08-06 10:43:00,470879.9245
8,750,2025-08-06 10:44:00,470879.9245
8,750,2025-08-06 10:45:00,470879.9245
8,750,2025-08-06 10:46:00,470879.9245
8,750,2025-08-06 10:47:00,470879.9245
8,750,2025-08-06 10:48:00,470879.9245
8,750,2025-08-06 10:49:00,470879.9245
8,750,2025-08-06 10:50:00,470879.9245
8,750,2025-08-06 10:51:00,470879.9245
8,750,2025-08-06 10:52:00,470879.9245
8,750,2025-08-06 11:30:00,487870.9098
8,750,2025-08-06 11:31:00,487870.9098
8,750,2025-08-06 11:32:00,487870.9098
8,750,2025-08-06 11:33:00,487870.9098
8,750,2025-08-06 11:34:00,487870.9098
8,750,2025-08-06 11:35:00,487870.9098
8,750,2025-08-06 11:36:00,487870.9098
8,750,2025-08-06 11:37:00,487870.9098
8,750,2025-08-06 11:38:00,487870.9098
8,750,2025-08-06 11:39:00,487870.9098
8,750,2025-08-06 11:40:00,487870.9098
8,750,2025-08-06 11:41:00,487870.9098
8,750,2025-08-06 11:42:00,487870.9098
8,750,2025-08-06 11:43:00,487870.9098
8,750,2025-08-06 11:44:00,487870.9098
8,750,2025-08-06 11:45:00,487870.9098
8,750,2025-08-06 11:46:00,487870.9098
8,750,2025-08-06 11:47:00,487870.9098
8,750,2025-08-06 12:23:00,485235.8166
8,750,2025-08-06 12:24:00,485235.8166
8,750,2025-08-06 12:25:00,485235.8166
8,750,2025-08-06 12:26:00,485235.8166
8,750,2025-08-06 12:27:00,485235.8166
8,750,2025-08-06 12:28:00,485235.8166
8,750,2025-08-06 12:29:00,485235.8166
8,750,2025-08-06 12:30:00,485235.8166
8,750,2025-08-06 12:31:00,485235.8166
8,750,2025-08-06 12:32:00,485235.8166
8,750,2025-08-06 12:33:00,485235.8166
8,750,2025-08-06 12:34:00,485235.8166
8,750,2025-08-06 12:35:00,485235.8166
8,750,2025-08-06 12:36:00,485235.8166
8,750,2025-08-06 12:37:00,485235.8166
8,750,2025-08-06 12:38:00,485235.8166
8,750,2025-08-06 12:39:00,485235.8166
8,750,2025-08-06 12:40:00,485235.8166
8,750,2025-08-06 12:41:00,485235.8166
8,750,2025-08-06 12:42:00,485235.8166
8,750,2025-08-06 12:43:00,485235.8166
8,750,2025-08-06 12:44:00,485235.8166
8,750,2025-08-06 12:45:00,485235.8166
8,750,2025-08-06 12:46:00,485235.8166
8,750,2025-08-06 12:47:00,485235.8166
8,750,2025-08-06 12:48:00,485235.8166
8,750,2025-08-06 12:49:00,485235.8166
8,750,2025-08-06 12:50:00,485235.8166
8,750,2025-08-06 12:55:00,725314.3291
8,750,2025-08-06 12:56:00,725314.3291
8,750,2025-08-06 12:57:00,725314.3291
8,750,2025-08-06 12:58:00,725314.3291
8,750,2025-08-06 12:59:00,725314.3291
8,750,2025-08-06 13:00:00,725314.3291
8,750,2025-08-06 13:01:00,725314.3291
8,750,2025-08-06 13:02:00,725314.3291
8,750,2025-08-06 13:03:00,725314.3291
8,750,2025-08-06 13:04:00,725314.3291
8,750,2025-08-06 13:05:00,725314.3291
8,750,2025-08-06 13:06:00,725314.3291
8,750,2025-08-06 13:07:00,725314.3291
8,750,2025-08-06 13:08:00,725314.3291
8,750,2025-08-06 13:09:00,725314.3291
8,750,2025-08-06 13:10:00,725314.3291
8,750,2025-08-06 13:11:00,725314.3291
8,750,2025-08-06 13:12:00,725314.3291
8,750,2025-08-06 13:13:00,725314.3291
8,750,2025-08-06 13:14:00,725314.3291
8,750,2025-08-06 13:15:00,725314.3291
8,750,2025-08-06 13:18:00,491152.6492
8,750,2025-08-06 13:19:00,491152.6492
8,750,2025-08-06 13:20:00,491152.6492
8,750,2025-08-06 13:21:00,491152.6492
8,750,2025-08-06 13:22:00,491152.6492
8,750,2025-08-06 13:23:00,491152.6492
8,750,2025-08-06 13:24:00,491152.6492
8,750,2025-08-06 13:25:00,491152.6492
8,750,2025-08-06 13:26:00,491152.6492
8,750,2025-08-06 13:27:00,491152.6492
8,750,2025-08-06 13:28:00,491152.6492
8,750,2025-08-06 13:29:00,491152.6492
8,750,2025-08-06 13:30:00,491152.6492
8,750,2025-08-06 13:31:00,491152.6492
8,750,2025-08-06 13:32:00,491152.6492
8,750,2025-08-06 13:33:00,491152.6492
8,750,2025-08-06 13:34:00,491152.6492
8,750,2025-08-06 13:35:00,491152.6492
8,750,2025-08-06 13:36:00,491152.6492
8,750,2025-08-06 13:37:00,491152.6492
8,750,2025-08-06 13:38:00,491152.6492
8,750,2025-08-06 13:39:00,491152.6492
8,750,2025-08-06 13:40:00,491152.6492
8,750,2025-08-06 13:41:00,491152.6492
8,750,2025-08-06 13:42:00,491152.6492
8,750,2025-08-06 13:44:00,459235.7013
8,750,2025-08-06 13:45:00,459235.7013
8,750,2025-08-06 13:46:00,459235.7013
8,750,2025-08-06 13:47:00,459235.7013
8,750,2025-08-06 13:48:00,459235.7013
8,750,2025-08-06 13:49:00,459235.7013
8,750,2025-08-06 13:50:00,459235.7013
8,750,2025-08-06 13:51:00,459235.7013
8,750,2025-08-06 13:52:00,459235.7013
8,750,2025-08-06 13:53:00,459235.7013
8,750,2025-08-06 13:54:00,459235.7013
8,750,2025-08-06 13:55:00,459235.7013
8,750,2025-08-06 13:56:00,459235.7013
8,750,2025-08-06 13:57:00,459235.7013
8,750,2025-08-06 13:58:00,459235.7013
8,750,2025-08-06 13:59:00,459235.7013
8,750,2025-08-06 14:00:00,459235.7013
8,750,2025-08-06 14:01:00,459235.7013
8,750,2025-08-06 14:02:00,459235.7013
8,750,2025-08-06 14:03:00,459235.7013
8,750,2025-08-06 14:04:00,459235.7013
8,750,2025-08-06 14:05:00,459235.7013
8,750,2025-08-06 14:06:00,459235.7013
8,750,2025-08-06 14:07:00,459235.7013
8,750,2025-08-06 14:08:00,459235.7013
8,750,2025-08-06 14:09:00,459235.7013
8,750,2025-08-06 14:10:00,459235.7013
8,750,2025-08-06 14:54:00,484425.1541
8,750,2025-08-06 14:55:00,484425.1541
8,750,2025-08-06 14:56:00,484425.1541
8,750,2025-08-06 14:57:00,484425.1541
8,750,2025-08-06 14:58:00,484425.1541
8,750,2025-08-06 14:59:00,484425.1541
8,750,2025-08-06 15:00:00,484425.1541
8,750,2025-08-06 15:01:00,484425.1541
8,750,2025-08-06 15:02:00,484425.1541
8,750,2025-08-06 15:03:00,484425.1541
8,750,2025-08-06 15:04:00,484425.1541
8,750,2025-08-06 15:05:00,484425.1541
8,750,2025-08-06 15:06:00,484425.1541
8,750,2025-08-06 15:07:00,484425.1541
8,750,2025-08-06 15:08:00,484425.1541
8,750,2025-08-06 15:09:00,484425.1541
8,750,2025-08-06 15:10:00,484425.1541
8,750,2025-08-06 15:11:00,484425.1541
8,750,2025-08-06 15:12:00,484425.1541
8,750,2025-08-06 15:13:00,484425.1541
8,750,2025-08-06 15:14:00,484425.1541
8,750,2025-08-06 15:15:00,484425.1541
8,750,2025-08-06 15:16:00,484425.1541
8,750,2025-08-06 15:17:00,484425.1541
8,750,2025-08-06 15:45:00,729335.1329
8,750,2025-08-06 15:46:00,729335.1329
8,750,2025-08-06 15:47:00,729335.1329
8,750,2025-08-06 15:48:00,729335.1329
8,750,2025-08-06 15:49:00,729335.1329
8,750,2025-08-06 15:50:00,729335.1329
8,750,2025-08-06 15:51:00,729335.1329
8,750,2025-08-06 15:52:00,729335.1329
8,750,2025-08-06 15:53:00,729335.1329
8,750,2025-08-06 15:54:00,729335.1329
8,750,2025-08-06 15:55:00,729335.1329
8,750,2025-08-06 15:56:00,729335.1329
8,750,2025-08-06 15:57:00,729335.1329
8,750,2025-08-06 15:58:00,729335.1329
8,750,2025-08-06 17:12:00,496331.4385
8,750,2025-08-06 17:13:00,496331.4385
8,750,2025-08-06 17:14:00,496331.4385
8,750,2025-08-06 17:15:00,496331.4385
8,750,2025-08-06 17:16:00,496331.4385
8,750,2025-08-06 17:17:00,496331.4385
8,750,2025-08-06 17:18:00,496331.4385
8,750,2025-08-06 17:19:00,496331.4385
8,750,2025-08-06 17:20:00,496331.4385
8,750,2025-08-06 17:21:00,496331.4385
8,750,2025-08-06 17:22:00,496331.4385
8,750,2025-08-06 17:23:00,496331.4385
8,750,2025-08-06 17:24:00,496331.4385
8,750,2025-08-06 17:25:00,496331.4385
8,750,2025-08-06 17:26:00,496331.4385
8,750,2025-08-06 17:27:00,496331.4385
8,750,2025-08-06 17:28:00,496331.4385
8,750,2025-08-06 17:29:00,496331.4385
8,750,2025-08-06 17:30:00,496331.4385
8,750,2025-08-06 17:31:00,496331.4385
8,750,2025-08-06 17:32:00,496331.4385
8,750,2025-08-06 17:33:00,496331.4385
8,750,2025-08-06 17:34:00,496331.4385
8,750,2025-08-06 17:35:00,496331.4385
8,750,2025-08-06 17:36:00,496331.4385
8,750,2025-08-06 17:39:00,749731.9083
8,750,2025-08-06 17:40:00,749731.9083
8,750,2025-08-06 17:41:00,749731.9083
8,750,2025-08-06 17:42:00,749731.9083
8,750,2025-08-06 17:43:00,749731.9083
8,750,2025-08-06 17:44:00,749731.9083
8,750,2025-08-06 17:45:00,749731.9083
8,750,2025-08-06 17:46:00,749731.9083
8,750,2025-08-06 17:47:00,749731.9083
8,750,2025-08-06 17:48:00,749731.9083
8,750,2025-08-06 17:49:00,749731.9083
8,750,2025-08-06 17:50:00,749731.9083
8,750,2025-08-06 17:51:00,749731.9083
8,750,2025-08-06 17:52:00,749731.9083
8,750,2025-08-06 17:53:00,749731.9083
8,750,2025-08-06 17:54:00,749731.9083
8,750,2025-08-06 17:55:00,749731.9083
8,750,2025-08-06 18:38:00,486590.7624
8,750,2025-08-06 18:39:00,486590.7624
8,750,2025-08-06 18:40:00,486590.7624
8,750,2025-08-06 18:41:00,486590.7624
8,750,2025-08-06 18:42:00,486590.7624
8,750,2025-08-06 18:43:00,486590.7624
8,750,2025-08-06 18:44:00,486590.7624
8,750,2025-08-06 18:45:00,486590.7624
8,750,2025-08-06 18:46:00,486590.7624
8,750,2025-08-06 18:47:00,486590.7624
8,750,2025-08-06 18:48:00,486590.7624
8,750,2025-08-06 18:49:00,486590.7624
8,750,2025-08-06 18:50:00,486590.7624
8,750,2025-08-06 18:51:00,486590.7624
8,750,2025-08-06 18:52:00,486590.7624
8,750,2025-08-06 18:53:00,486590.7624
8,750,2025-08-06 18:54:00,486590.7624
8,750,2025-08-06 18:55:00,486590.7624
8,750,2025-08-06 18:56:00,486590.7624
8,750,2025-08-06 18:57:00,486590.7624
8,750,2025-08-06 18:58:00,486590.7624
8,750,2025-08-07 3:34:00,423323.1527
8,750,2025-08-07 3:35:00,423323.1527
8,750,2025-08-07 3:36:00,423323.1527
8,750,2025-08-07 3:37:00,423323.1527
8,750,2025-08-07 3:38:00,423323.1527
8,750,2025-08-07 3:39:00,423323.1527
8,750,2025-08-07 3:40:00,423323.1527
8,750,2025-08-07 3:41:00,423323.1527
8,750,2025-08-07 3:42:00,423323.1527
8,750,2025-08-07 3:43:00,423323.1527
8,750,2025-08-07 3:44:00,423323.1527
8,750,2025-08-07 3:45:00,423323.1527
8,750,2025-08-07 3:46:00,423323.1527
8,750,2025-08-07 3:47:00,423323.1527
8,750,2025-08-07 3:48:00,423323.1527
8,750,2025-08-07 3:49:00,423323.1527
8,750,2025-08-07 3:50:00,423323.1527
8,750,2025-08-07 3:51:00,423323.1527
8,750,2025-08-07 3:52:00,423323.1527
8,750,2025-08-07 3:53:00,423323.1527
8,750,2025-08-07 3:54:00,423323.1527
8,750,2025-08-07 3:55:00,423323.1527
8,750,2025-08-07 3:56:00,423323.1527
8,750,2025-08-07 3:57:00,423323.1527
8,750,2025-08-07 3:58:00,423323.1527
